author.properties.friends,author.properties.verified,location.longitude,author.properties.status_count,properties.sentiment,location.latitude,location.country,content.body,properties.platform
1315,False,-6.344167999999998,4328,-1,54.17514165621084,GB,@JordanDoww #ChoiceComedian #ChoiceComedian #ChoiceComedian 🤘🏼🤘🏼🤘🏼,twitter
771,False,-2.3267745,191991,0,53.40021124827171,GB,@georgialxx_ https://t.co/cF0EGbtO6S,twitter
261,False,-2.7131525,590,1,52.057876377133105,GB,I miss my mum 😞 wish she'd just come out of hospital and she's only been in a day!!,twitter
666,False,-1.6711140000000002,203908,-1,51.20674530290184,GB,@lbc She said they'd not asked for the overpayments back so not sure why she called ? Because they mentioned theft ? Strange....,twitter
3828,False,1.2730815,6474,1,52.64150315634781,GB,Good evening @SimpsonsMCC  #NorfolkHour,twitter
332,False,-0.30479489,1433,0,51.40824922,GB,Standard gig pic. #ofmiceandmen surrounded by 14yr old girls singing… https://t.co/5aUknSVkpJ,twitter
680,False,-2.2334800000000006,2414,0,53.456983702037085,GB,Just need some champagne now! 💁🏽🍓🍾🙍🏽 https://t.co/tDU1PeSq0q,twitter
943,False,-2.1064074999999995,28603,-1,52.59227235125538,GB,🔫🔫🔫🔫 lordddd https://t.co/C0diVrZ6mp,twitter
659,False,-3.321336000000001,4179,-1,56.12609661195722,GB,"I need a job so bad, so skint😭",twitter
142,False,-1.7708645000000007,10810,1,52.666729751780885,GB,@Swissss do you do this?,twitter
1,False,-1.8906405,4276,1,52.49405270288055,GB,@SrBachchan #TE3N out on 10th June.... Can't wait.. Love,twitter
1420,False,-1.1140985000000003,16493,-1,52.98533808533774,GB,"@aronk09 Hey there was wondering if you want to make some coins?possibly double yours by trading, if your interested follow for dm",twitter
1430,False,0.7322574999999998,37787,1,51.343361517986146,GB,Already cried over Heath and river today no more tears thank u,twitter
802,False,-0.07060350000000003,11232,-1,51.46469310439313,GB,'Iron Man' continues Baltimore Batman's legacy https://t.co/3CjhCQFNce,twitter
318,False,-1.299116,34479,-1,50.91464801183099,GB,Backpass - unreal 🙈,twitter
3717,False,-0.252754,13872,0,51.39781057661456,GB,Everything you need to know is on my blog here - https://t.co/aK7wgbiD4p #BakersHour  https://t.co/hqLKOeUzlu,twitter
1240,False,-3.7142625000000007,46152,0,56.01128453785989,GB,😠😠😠😠,twitter
442,False,-0.43233749999999993,4837,1,51.89446585216564,GB,Good day w my cousin today ❤️,twitter
101,False,-1.5084250000000001,2597,-1,54.71877170611247,GB,And these?😏 https://t.co/5joFtYfHsD,twitter
124,False,-3.984748,919,0,55.80135874607209,GB,Nae idea wit to wear for works night oot tomoz cause its Gonny be nae doubt sunny n warm all fuckin day n night😑😑😑,twitter
522,False,-0.40761149999999996,1009,-1,52.63182827240737,GB,"131.574MPH from @M_Dunlop3 

I sense some record breaking this year! 
#S1000",twitter
597,False,-1.8906405,6162,-1,52.49405270288055,GB,@robrymond not a problem bud 👊👊 @paulbodman FYI 😁,twitter
198,False,-0.2631405,32536,-1,51.56521809122742,GB,one guy told me your feet are so large you don't even have a size their just big,twitter
953,False,-0.8380554999999998,6142,0,52.80280339743897,GB,Good on you @BandQ @ITV show. Valuing the role and contribution of older workers. #enlightened #employment practice.,twitter
263,False,-4.186459999999999,1644,1,55.75947448152295,GB,@akmml @GlencairnpsN WHOOOPA! Thank you soooo much for your lovely tweet! I am so sad today is over! I love you guys! Loads! ❤️⚡️😀,twitter
2915,False,-3.9271189999999994,33329,0,51.02295143263842,GB,"@carsonfosters tessa connorton
who is this please, it say's nothing about him/her? mkhay13@g-mail.com
@khayabdelati FOLLOWS YOU",twitter
160,False,-1.1496285,5207,-1,53.97951399246983,GB,"@BreadcrumbMark I know, and that's one example. Happens all the time but hey, it's just us feminists having a moan 😒",twitter
2695,False,-0.3069960000000001,17866,1,51.44054535039476,GB,Thanks so much Rebecca! :-D @bagleybooks,twitter
625,False,-1.5654900000000003,6806,1,53.802038177843606,GB,@DinDins123 happy birthday buddy! hope you're having a sick one🍻 xx,twitter
559,False,-3.7925539999999986,4461,0,56.12043338460726,GB,"So many amazing things planned over the next year T, Ibiza, Creamfeilds, Log cabin, Mexico & Marbella think I better start staying in soon 🙄",twitter
517,False,-0.2307385,20203,-1,51.754062585659184,GB,Geezer on tv is 96.. Goes gym everyday & has a beach body.. & then there's me shitting myself about preseason in 20 days.,twitter
583,False,-3.2229734999999997,8051,1,55.83729586045824,GB,@dereklafc @JimGardiner2 had your interview with Hibs yet Derek!,twitter
249,False,-6.81351,114833,-1,54.675050861728614,GB,"just cleaned my room, turns out i have a flor",twitter
264,False,0.317777,5806,1,51.48651958815168,GB,@bazwolf24 I know im loving it! Who's your fav? Olivia's causing mahem!,twitter
492,False,-3.9271189999999994,13132,-1,51.02295143263842,GB,I would of made a better Dan on there than this melt,twitter
715,False,-4.001617,24957,-1,52.41214485808566,GB,"Feel sorry for Terry like, poor kid has only just walked in 🙈😳 @LoveIsland @itv2 #LoveIsland",twitter
1404,False,-4.200440999999999,283,1,57.786631183916356,GB,@BBCSport there's the first panic buy of the summer hardly a proven goal scorer 😂😂#MUFC BPL coming home to the right side of Manchester 👍👍👍,twitter
714,False,-1.1393599999999997,44901,-1,53.51766460606289,GB,Find it absolutely crazyyyy how fake people can be 🙅🏼,twitter
376,False,0.024996000000000004,5447,-1,51.544829907267776,GB,Love has no colour https://t.co/oCkvhzk8MP,twitter
933,False,-0.11918868,18262,-1,51.50335435,GB,"Just posted a video @ London Eye, UK https://t.co/GBsYifVjrJ",twitter
187,False,-1.4773725,619,-1,50.99482171853941,GB,https://t.co/uChTm1rV73 this is actually ridiculous,twitter
2080,False,-4.086547000000002,3184,-1,50.35753381659547,GB,Like tbe lyrics to this song https://t.co/cLGOKr4lKC #hearditallbefore #confidencetrickster,twitter
342,False,-3.9271189999999994,13496,-1,51.02295143263842,GB,Glasney laundry is the actual worst,twitter
1256,False,-1.4496120000000003,62528,1,53.38322877572023,GB,@JonsCrazyTweets I've had my children's blog for five months and I'm celebrating 3102 views! So happy :),twitter
1229,False,-0.102162,9665,-1,51.58792119344532,GB,All going down in #LoveIsland,twitter
1102,False,-0.43928649999999997,17154,1,53.751418806831815,GB,@root_luke I feel like I could go out for a three course meal,twitter
860,False,-2.9154269999999998,15205,-1,53.419914903420405,GB,@KockyKabby 🤔🤔 sorry to disappoint you but I do 👍,twitter
671,False,-1.7396194999999999,86158,1,55.13511300814875,GB,@sphelan4594  Thankyou for rt xx,twitter
4995,False,-3.9271189999999994,740,0,51.02295143263842,GB,One of the amazing perks available from the Indiegogo campaign starting Jul 29 more info at https://t.co/U8XNhJgfGk https://t.co/6CETbMgu3D,twitter
320,False,-0.18928900000000004,13189,0,51.410893464308295,GB,"@napalonywikary 
Tylko po co.",twitter
469,False,-4.730067,33599,-1,56.006445104608446,GB,SLAY MY FRIEND SLAYYYY https://t.co/6H0TDKqbqW,twitter
1245,False,-4.2417515,6097,-1,55.85839558130999,GB,@mufc_usmaan @JMcatemney just read the conversation back,twitter
2521,False,-1.7856895,47471,1,51.5730271279188,GB,@lisahammondwhop we share the same surname r we related lol??,twitter
1123,False,-0.6419345000000002,9222,-1,53.589899524748894,GB,@justin_burl hey Kevin may I speak to you in DM please there something I need to talk to you so please?,twitter
650,False,-1.2301575,49823,1,52.9244514967954,GB,More positively.,twitter
985,False,-3.2030084999999997,34526,-1,55.943259273756,GB,"I won't wear your shoes, I won't clip your wings...",twitter
571,False,-3.032089000000001,3507,-1,53.84119157314604,GB,@CharlotteApril3 @LoveEnergySavin You should have had a name the bird competition! 😉,twitter
1419,False,-1.1140985000000003,16461,-1,52.98533808533774,GB,"@JHDZ760 Hey there was wondering if you want to make some coins?possibly double yours by trading, if your interested follow for dm",twitter
716,False,-0.19371950000000002,1389,-1,51.451674884083495,GB,Yeah you should probably tell the police where they shouldn't search! #policecustody,twitter
249,False,-6.062353500000001,114833,-1,54.51603989375694,GB,"just cleaned my room, turns out i have a floor",twitter
342,False,-0.09291050000000002,49298,-1,51.51448212166734,GB,@chucklescabbie ta mate,twitter
557,False,-0.0777585,4209,-1,51.79661280900454,GB,Its coming across to me that Giggs thinks he's bigger than the club! go and prove yourself! #MUFC @ManUtd,twitter
23,False,-2.66541,10744,1,53.47181,GB,"Great times with great friends tonight :-D @ Lymewood Farm, Farmhouse Inn https://t.co/uQkRupQhSx",twitter
11819,False,-2.0093330000000003,34181,1,52.51490546110416,GB,'Dangerous Woman' by Ariana Grande.,twitter
216,False,-3.9271189999999994,597,-1,51.02295143263842,GB,I hate Twitter BC everyone chats absolute shit that nobody else cares about... Just keep it in your head dumbass,twitter
224,False,-1.5538284999999998,18158,-1,54.53579056478005,GB,to the club we go,twitter
186,False,-1.5654900000000003,117,0,53.802038177843606,GB,Stay calm while closing a big deal. Even if your heart is jumping. Relax and act like you do this every day.#Sales #Pedler1Pitch,twitter
1941,False,-0.6496110000000002,7045,-1,51.39699023502833,GB,Never heard of this until @wearecreativ mentioned it recently. Definitely not a Scottish thing! https://t.co/Bw30bg7Ozm,twitter
1104,False,-5.103829500000001,22109,-1,56.839140054666004,GB,@sashagw14 omg you're cute af😭don't even tho omg help me what if I see her I'll be a mess😭😭😭,twitter
181,False,-2.7016375000000004,501,-1,53.77411355102777,GB,Walking round it the other day I said out loud I wanted to get trapped inside #seriouslywhyhasthisnothappened  https://t.co/2KxdyKOEnK,twitter
1732,False,-1.9654689999999997,19260,-1,51.71451998155369,GB,Miss you #teammcqueen @ceogfirst @english_gooner @MarcusInStroud,twitter
684,False,-3.114289999999999,12550,-1,55.876199884378394,GB,@willymcpea @morayswan I had to spit them back out,twitter
2162,False,-3.9335910000000007,48642,0,56.10765259026592,GB,@Bonmachio e cos teus cartos!,twitter
543,False,-4.2417515,14098,-1,55.85839558130999,GB,Your grandchildren will be Mick Hucknall fans.,twitter
309,False,0.7593534999999999,3595,0,51.684584041509915,GB,"#Brexit like outlawing Referendums, dictating what way national governments can lean. https://t.co/FQo7vUybZy",twitter
251,False,-4.142929999999999,8177,-1,50.40223082859258,GB,@KaldrusMroof I gotta go back and fix that awful turn style and do lighting in the club but I need to make a move of the other scenes 1/2,twitter
246,False,1.302505,12937,0,51.13241515126608,GB,Cuba teka nak pi mana hihihi https://t.co/FKEUhF35ry,twitter
185,False,-0.17311500000000005,24774,0,51.5248433429905,GB,@16bitLina Я ВОН НА ТУФЛИ РАСКОШЕЛИЛАСЬ И СИЖУ СЧАСТЛИВАЯ,twitter
2549,False,1.0901355000000001,64139,0,51.27676464045431,GB,;0) https://t.co/E0rxluHQMN,twitter
1793,False,-1.0660135000000004,2905,1,53.1902386307094,GB,@tonywaltony of course,twitter
231,False,-2.9154269999999998,9100,-1,53.419914903420405,GB,A 'striper' nurse 🌚 https://t.co/EZWq75ccKq,twitter
500,False,-1.5909519999999997,64772,-1,53.739607898459425,GB,@ishy_ible @ConorRayner unfortunately I don't think that will be anytime soon that's why I'm willing to go to Ireland haha!,twitter
128,False,-0.10918150000000001,5190,-1,51.546931093541325,GB,idea: a phone that makes calls but can't receive them.,twitter
875,False,-1.2074825000000002,10658,1,53.9394953936082,GB,"""From Aled Jones to Zammo"" 😂 #AlanPartridge",twitter
308,False,-0.13035600000000003,3818,-1,50.84034002985045,GB,THE CHEBALAYAS https://t.co/wjbZ2il0Kl,twitter
237,False,-2.147965,3412,-1,52.580149092624595,GB,@LillyBethChungx everyone already knows everything 😂,twitter
366,False,-1.1393599999999997,589,1,53.51766460606289,GB,Feel loads better after abit of #TLC! #waxed #lipfillers #dermaroller #collagenmask #collagengel #charcoalteethwhitener,twitter
2059,False,-4.0662275,11823,-1,55.77819600078368,GB,They are going to make Watch Dogs 2's protagonist a Delsin clone aren't they? Dear oh dear,twitter
136,False,-1.2334335000000003,658,-1,51.754299387878554,GB,@AlyxMom Umm... never mind...,twitter
313,False,1.3380539999999996,68444,-1,51.96582537838719,GB,let us all appreciate how @rhiannonbarbor just spelt au revoir gdbye hope https://t.co/WD5ieFsoNq,twitter
738,False,-2.2334800000000006,9541,-1,53.456983702037085,GB,@emilyjowarb you could always become a professional ranter 😂,twitter
589,False,-0.017990000000000003,3201,-1,51.45412060423482,GB,@TJ_Hewitt I know quite the young ruffian Thomas,twitter
1529,False,-2.1556405,9426,0,53.414623479394955,GB,Successful business lady on #newsnight Surprisingly poor communication skills in evidence though.,twitter
97,False,-0.148936,984,-1,51.50009845259365,GB,Give me at least 3 examples of EU laws 'forced' on us ...,twitter
6299,False,-0.7156244999999998,90995,1,52.39592256202304,GB,@greenbayground @designsbypoppy fantastic skills!,twitter
442,False,-1.6453615,94,1,54.9920651180037,GB,8.5month pregs finished tour now DIY....Superwomen!@AliGilkeson goodluck with the big day! get some rest :) https://t.co/MWLViNeoaa,twitter
466,False,0.6128184999999998,9381,-1,51.59093822214072,GB,"@lauragrac3 looool, we'll be there in 4th year together one way or another don't you worry about that son xox",twitter
502,False,-1.6790850000000004,4749,1,53.215092029758,GB,I'm so excited to get my nails done after exams💁🏼💅🏼,twitter
2076,False,-0.44236099999999995,79853,-1,51.53707969560851,GB,You have friends? Are you sure you know the definition of a friend ? People being civil with you aren't friends xx https://t.co/iFes7C9GEn,twitter
215,False,-1.3761374999999998,869,-1,52.53921621015078,GB,Gotta love a conference call,twitter
692,False,-3.9271189999999994,5118,-1,51.02295143263842,GB,@yeah_royyy crumble... and invite me around to sample it 😁,twitter
205,False,-1.589826,345,1,51.713783659998924,GB,"@GunnerCycling congrats, maybe one day we will catch up",twitter
160,False,-0.44236099999999995,8708,-1,51.53707969560851,GB,@keandric I tweeted about him earlier with a pink,twitter
1079,False,0.3893485,5552,-1,51.17969062655831,GB,This #euro96 doc with @alanshearer is an absolute cracker #mustwatch,twitter
1387,False,-3.4528630000000002,5310,-1,56.06719126905753,GB,Scammed for my knife and fucked over by a betting site what a night this has been,twitter
125,False,-0.7377640000000001,10620,1,51.61785957420364,GB,@TheDappy @ann3mkkk mums sisters??,twitter
533,False,0.04491400000000001,19922,1,51.51605982148212,GB,"@kiersledger Plenty of time. I went to Sevilla late last year, Malaga in January and hope for Spain again by the end of the year. Short!",twitter
1782,False,-3.2030084999999997,9722,0,55.943259273756,GB,#healthfood #blog #fitfood #recipes #fitfam #gymfood https://t.co/2k045PJCnG https://t.co/FGDqckDA52,twitter
287,False,-4.2417515,13975,1,55.85839558130999,GB,@williamsonkev Think they are in Edinburgh. Was a great night. So sunny you wouldn't believe it. Set was 3 hrs 30 mins.,twitter
17829,False,-2.7751315,49396,-1,54.07111124598568,GB,Ja tell La Flame,twitter
267,False,-2.0521725,12746,1,52.36371583157788,GB,@EvilNinjaPhil Yeah dimensions. Spyhunter car mad. Comes with a 'Gamer' mini fig. Left it out because it ruined the view.,twitter
0,False,-2.784528,42042,0,54.005871,GB,"22:56 BST: Galgate
Temp: 11.8°C, Wind: S, 1 mph (ave), 4 mph (gust), RH%: 71%, Rain (1hr) 0.0 mm, Press: 1020.0 hPa rising slowly",twitter
459,False,-0.0345,4262,-1,51.4529,GB,Sooo staying at my daughters house and she's 20 tomorrow!… https://t.co/AnCiZG7bVn,twitter
323,False,-4.291421499999999,4416,-1,55.79427478258159,GB,@LaurenMenzies_ it's that one https://t.co/hONSRvptkl,twitter
456,False,0.45810549999999994,4986,-1,51.86103475739194,GB,Sociology 🙂 https://t.co/RYyToZtPzr,twitter
276,False,-3.2030084999999997,1157,1,55.943259273756,GB,@nikitazamvar @holly_stanton_ @DanceGoaI one month today🙂🙃,twitter
196,False,0.024996000000000004,3880,0,51.544829907267776,GB,Why police resistant to Birmingham bombings inquiry? #Newsnight Was there protection of MI5 mole? British state also culpable for atrocity?,twitter
2026,False,-2.3807945,15317,1,53.77262204822704,GB,"When life gets you down, eat spaghetti bolognese 😂",twitter
358,False,-0.09291050000000002,35336,-1,51.51448212166734,GB,@jeremy_bayless @LibtardAmerica the white supremacists create the conditions for ALL crime. If it wasn't for that there would be no crime,twitter
980,False,-2.58539,4796,0,51.45790063398809,GB,Our capacity for #love grows as we age as does our ability to empathise. Caring for another helps us live longer #secretsofgrowingold,twitter
1924,False,-0.07060350000000003,16738,-1,51.46469310439313,GB,@theatre_emma it was Steve Punt I was trying to think of earlier,twitter
1201,False,-3.6346819999999997,25781,1,51.58749713323214,GB,#Versailles has made me so happy!! Waited forever for it and it's so nice to see everyone loving it awh💛💚💙❤️💜,twitter
1587,False,1.0901355000000001,20310,-1,51.27676464045431,GB,@roysykes11 @higgi_blue bottom left mate,twitter
288,False,-2.3495664999999994,977,0,53.47534904324797,GB,artpop is a good album,twitter
587,False,0.511578,6381,1,52.227131081826634,GB,"bit late to the party, but surprisingly starting to understand the beauty of Coloring Book",twitter
513,False,-1.5710735,7525,-1,54.984881721800384,GB,@Prugie_LoL These are advanced https://t.co/kDocjOeQX4,twitter
887,False,-1.5085449999999998,5129,-1,53.6792051971325,GB,@ChloeL_TrinityX @WTWildcatsRL can't wait 😘,twitter
1361,False,-0.3204420000000001,1441,0,51.752449845718836,GB,Have a fresh look at art @NudeTinCan @HertsCreatives @WestHertsDrive @StAlbansDNews @SmokeHouseDeli @Art_promoter https://t.co/BVa917gefM,twitter
2498,False,-2.5197589999999996,35488,1,53.18910568029201,GB,@Prototype19980 @trent_zafficz @alexxisfalcon I saw him with my own two eyes at the previous show. He attacked her!,twitter
783,False,-3.0502590000000005,3575,-1,55.845187578878225,GB,Your just showing you age....#oldtimmer!!😂😂....not that I can talk. X https://t.co/ufKlXu6meO,twitter
379,False,-1.2074825000000002,11362,1,53.9394953936082,GB,@TheSun @Busted Thank God for that. So in LOVE with 'easy' 💓,twitter
2256,False,-0.17228245,51234,0,51.49665411,GB,take me to the V&A & I'll probs wana marry u (I did a fab social media workshop w samsung the… https://t.co/CS9Q2b8m65,twitter
393,False,-3.0394275000000004,9336,-1,53.362740272167414,GB,@HCTriathlon I like the last bit.,twitter
2537,False,0.5824535000000001,3920,0,51.37116768457937,GB,@CurtPiddy top comment. Accusing you of scamming as you didn't give the card back 😁 https://t.co/M8OgYSjdOJ,twitter
10386,False,-3.1798,90631,-1,51.49704302186007,GB,@C0URTN3Y_23 I'm crazy,twitter
464,False,-4.001617,5378,0,52.41214485808566,GB,@heddgwynfor @JonathanPlaid @WalesStrongerIn ma'r baneri dros y gwledydd anghywir yn spino fi mas,twitter
854,False,-2.702861,3688,1,52.052777,GB,@DrunkenOldQrow @FancyWeiss 

|| TELL ME YOUR NAME! XD,twitter
844,False,-2.4810844999999992,12384,-1,51.28594214670877,GB,In 4 days I'll never have to see the fat headed cunt ever again 🤘🏽🤘🏽🤘🏽🤘🏽 #comefaster4days,twitter
286,False,-4.0624,13686,0,55.82755224165754,GB,I will fight anyone who hurts @alex_saskarth because she is a fucking precious cinnamon bun who deserves the world,twitter
1183,False,0.5301245,6026,-1,51.85938211625717,GB,"Play along if you're bored 
SGFG :: Skip or Play.",twitter
87,False,-0.2108945,7273,0,51.61191284168327,GB,@Kathj40 @LadyMacBeauty I must say I do despise Pepper Pig😡😡😡😡 xx,twitter
907,False,-0.18683250000000007,104141,1,51.12773719364318,GB,@WilsonJamesp see u Tom James - I'm bringing chocolate for u lovely. My sis in law can't wait to see ur charleston #alexsfavdance,twitter
524,False,-1.5654900000000003,1876,-1,53.802038177843606,GB,#TheBigCAndMe  https://t.co/kwaRdzq7cW,twitter
309,False,-0.9820305,9657,-1,51.45255330711058,GB,@FootySuperTips what's next my friend,twitter
3537,False,-0.252754,21588,-1,51.39781057661456,GB,@AlishaHarden1 @QueenBrody_ shannon to me to tell you dont be harsh on her fiance he hasnt done nothing to you,twitter
226,False,-1.275379,2586,1,53.34254584828677,GB,Catching up with #carsos where @fuzztownshend restored the Singer.  Proper made me fill up! Well done Fuzz & Tim,twitter
575,False,-0.39004099999999997,5117,-1,50.831351509424366,GB,"@AndyNaylorArgus that's a blow, especially after the recruitment we've seen over past season",twitter
2468,False,-5.068740999999999,84341,1,50.207002705561365,GB,"@jessphillips stay strong, what you are doing is great -don't let the pond life get you down! X",twitter
1422,False,-0.11540599999999997,35604,-1,51.46034516709653,GB,@LunchandL   DM'd you facebook,twitter
374,False,-5.883101,3325,-1,54.56671946897897,GB,@alantweedie so what night are we going to the park to test drive it lol,twitter
1747,False,-3.9271189999999994,13080,0,51.02295143263842,GB,@Dwalingen The Lisbon  Treaty:https://t.co/eelNLqExl9  and how EU makes Law:  https://t.co/Jfouv8zryJ  Remain must explain,twitter
172,False,-1.6498325,7545,-1,52.08798960493797,GB,I'd suggest pulling up the drawbridge for 5 years. Clear out the filth we are currently entertaining then re-start. https://t.co/Ktz8BOuCmX,twitter
1987,False,-0.7580544999999999,28661,-1,52.50225990679245,GB,@EmmieWadee @_remymartin loooooooooool,twitter
1122,False,-0.3370625,19206,0,51.59585202771581,GB,80  https://t.co/lh3j2rbXhX,twitter
1178,False,-0.88308485,15923,0,52.27195176,GB,Practical assessment week... @ The University of Northampton https://t.co/CJT8kgbGts,twitter
631,False,-2.2334800000000006,2886,-1,53.456983702037085,GB,I'm currently 3rd in my companies daily step count challenge IN THE COUNTRY. I wasn't bothered b4 but now I want win https://t.co/33QAl86EZx,twitter
289,False,-1.8906405,3840,1,52.49405270288055,GB,I love this program already!!! 😍😂👴🏼 @Channel4 #secretsofgrowingold,twitter
2399,True,-2.2338195000000005,25008,1,53.32361549801847,GB,@NClibbens @officialcufc Still on the same number Nigel?,twitter
141,False,0.43320099999999995,654,-1,52.083073386764354,GB,Had enough #nomore,twitter
125,False,-3.9271189999999994,14196,-1,51.02295143263842,GB,ask me if I feel shit,twitter
1243,False,0.45713550000000003,59346,1,51.57044795545623,GB,@bexhoops is the cricket show on talk sport 2 called cricket week?,twitter
296,False,-0.018734000000000008,1069,1,51.599263128359,GB,"@Nastybtw Not too sure about this, ops? @InFaDream @AItimus @AxisDesigns_ :)",twitter
358,False,-1.664672,419,0,53.70184613556756,GB,#little@ixcarpoolkaraoke https://t.co/M4YBM198df,twitter
313,False,-2.1540125,9430,1,53.01941871958767,GB,"@EdsmumTracey @30DaysWild Go for it , why not ! :-)",twitter
474,False,-1.8906405,4290,-1,52.49405270288055,GB,Fucking nonce  https://t.co/CXESngvsFZ,twitter
969,False,-1.6271020000000003,13279,-1,54.82073746095298,GB,@willynufc haha as if! Can't believe I'll be next year I'll be 30,twitter
214,False,-2.147965,56265,-1,52.580149092624595,GB,@Pz_Jaii nice,twitter
727,False,-4.2417515,19585,0,55.85839558130999,GB,omfg my neighbour just tried to recruit me to help her raid the midgies for toys for her grandson 😷,twitter
2217,False,-2.1064074999999995,79947,-1,52.59227235125538,GB,Long 😢 https://t.co/3EOHeMZXrT,twitter
252,False,-2.378431999999999,4027,-1,53.75172380053243,GB,What a fucking weirdo #loveisland,twitter
234,False,-1.4,2924,0,50.9,GB,Just did a photoshoot with my cousin. It was so much fun 💥😘👄 @ Southampton https://t.co/NKwdt7oZsU,twitter
229,False,-0.0925956,220,0,51.3729299,GB,"""@VirginTrains: #WhenIWasYoung this guy was an absolute hero looking after everyone's favourite trains! 👇🚄 https://t.co/ChJo2p4Az5""",twitter
529,False,1.24353,5376,1,51.84591488588173,GB,@JOEA1HA11AK they're brilliant 😂😂,twitter
662,False,0.13187,3547,0,51.443859852313665,GB,AND By-election. If more go to vote then Tories could loose seats an Majority lost https://t.co/H77v1eIL0k,twitter
92,False,-1.5654900000000003,818,-1,53.802038177843606,GB,"I'm too protective over what's mine, people need to really leave what's mine alone🙂",twitter
2903,False,-0.252754,6450,-1,51.39781057661456,GB,@Shazza_45 like November at the moment,twitter
775,False,-2.3495664999999994,9651,-1,53.47534904324797,GB,"@rossitermike wouldn't let me edit so I had to! A replacement, more accurate, tweet replaced it. :)",twitter
1418,False,-1.1140985000000003,16438,-1,52.98533808533774,GB,"@BachirLoussahi Hey there was wondering if you want to make some coins?possibly double yours by trading, if your interested follow for dm",twitter
1767,False,-3.382911499999999,45186,-1,51.5318730198455,GB,"Shearer...scores! England lead Scotland at Wembley!
@BBCSport online",twitter
2200,False,-3.6970020000000003,24621,0,55.82757370569622,GB,@corrieatkinson happy birthday bro😎,twitter
104,False,-0.3204420000000001,375,-1,51.752449845718836,GB,My bedrooms really messy and I don't have cele here to help me get through it,twitter
440,False,-0.8829510000000002,11300,-1,52.23888471672323,GB,Wish I had the balls to speak my mind👍🏼,twitter
824,False,0.1618535,14695,1,51.479518714513524,GB,"@Gruvem well it's my birthday week so I'll be starting on Monday, I suggest you do the same 😂😩",twitter
1388,False,-0.04936,3642,-1,51.14107968851924,GB,. @strongie @bowelcancer thanks Keith 👍🏼😀,twitter
281,False,-2.3807945,1617,-1,53.77262204822704,GB,Bristol in November 🎵,twitter
185,False,-2.6590935,27335,-1,51.4310732371099,GB,@Sarah_FTHC I'm so sorry but this killed me. And reminded me of our convo earlier. 😂😂😂 https://t.co/tm6HVa00jQ,twitter
497,False,0.13591599999999998,27998,-1,52.20098398787838,GB,New gmix for @SandCFestival. Bits from you lot in here @MajoraUK @manlikenuva @theOGMrFox @murlo @lorenzo_bitw https://t.co/OZl6Z7NcPf,twitter
531,False,-0.21610800000000002,13577,-1,51.49839328713241,GB,Love Hotel Inspector..will have to I player 'Versailles' now..,twitter
60,False,-1.7460660000000003,1009,-1,50.74393070677674,GB,@OfficialTM_3 @Billknowles_HPS @MattSiniscalchi looks a more like gymnastics than football haha,twitter
23,False,-6.290965500000001,216,0,54.86376699902865,GB,The food was lovely thanks for the invite every1xx https://t.co/kkGI0ooOn6,twitter
548,False,-2.1340110000000005,9543,-1,52.65088638167118,GB,@SVPhillimore @sarahditum @NewStatesman can I just say that some cases are never reported because the violence is so extreme. In HMP 1/2,twitter
1013,False,-2.58539,1985,-1,51.45790063398809,GB,Kady and Terry have made it all kick off 😂😂 #Loveisland,twitter
515,False,-1.0669855000000004,7227,1,50.81887558368253,GB,Finally home after a disgusting 18hour day for 2 days of celebrations 🎉🎂🎁♊️,twitter
2289,False,-0.34017639,135957,0,51.74993881,GB,Sheryl Sandberg: Peter Thiel will remain on the Facebook board https://t.co/8ZrWGa59D9 #business #marketing,twitter
45,False,-3.079494,663,-1,52.794596839067324,GB,"@MontyBodkin Technically, he is 60 yrs, 6 weeks and 4 days old. Is that better or worse?",twitter
976,False,-1.6943359999999998,10283,0,53.86422540726752,GB,Might make it doable in a day (or 2) from Leeds https://t.co/rBHGTJwzgx,twitter
529,False,0.286119,3868,1,50.78203303384379,GB,@highwaylass @officerbigmac34 woof!,twitter
107,False,-4.328935000000001,315,0,55.92702060274586,GB,Camera roll at the moment😭🙄 failin ma computing tomorrow https://t.co/x7jpVCVMbu,twitter
357,False,0.0149895,22715,-1,51.47151451957592,GB,The beginning of my Mum's midlife crisis https://t.co/Rrlr31xFFV,twitter
400,False,-4.001617,56299,-1,52.41214485808566,GB,@JonesyC88 all the travel info you need is right here 😀,twitter
208,False,-1.0381214999999997,77,0,53.50917541576678,GB,It's all about this @coldplay  @bpmsfx 🙋 https://t.co/8gqLK11cN5,twitter
634,False,-1.3964669999999997,13366,-1,50.921354828148374,GB,Daniel pipe down... It's a game #LoveIsland,twitter
466,False,-0.2307385,17721,-1,51.754062585659184,GB,I'm tempted to call this boy 😩,twitter
635,False,-0.11540599999999997,40471,0,51.46034516709653,GB,Biggest. Man. Ting.  https://t.co/luDnmmlYhp,twitter
3527,False,-1.0669855000000004,49343,1,50.81887558368253,GB,Omg it's all kicking off between Daniel and Olivia love it #LoveIsland,twitter
747,False,0.1618535,1220,0,51.479518714513524,GB,@bensmith88 https://t.co/x50bqhd9qX,twitter
363,False,-0.3204420000000001,2544,-1,51.752449845718836,GB,Nobody told me @Wentworth was back!!!! 😍😱😍😱,twitter
